release_date,name,duration_ms,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,explicit
02/04/2021,Sorry,200787,0.679,0.748,0,-3.624,0.0385,0.0878,0,0.299,0.438,100.035,0
07/04/2021,Peaches,198082,0.677,0.696,0,-6.181,0.119,0.321,0,0.42,0.464,90.03,1
09/04/2021,Sorry,200787,0.679,0.748,0,-3.624,0.0385,0.0878,0,0.299,0.438,100.035,0
02/04/2021,Holy - Acoustic,205816,0.532,0.566,6,-6.511,0.0467,0.706,0,0.161,0.576,79.927,0
09/04/2021,Yummy,208520,0.677,0.506,9,-6.652,0.0964,0.345,0,0.118,0.497,145.843,0
07/04/2021,Sorry,200787,0.679,0.748,0,-3.624,0.0385,0.0878,0,0.299,0.438,100.035,0
02/04/2021,As Long As You Love Me - Acoustic Version,221693,0.549,0.307,11,-9.171,0.0351,0.776,0,0.0871,0.428,135.57,0
02/04/2021,Die In Your Arms,237293,0.568,0.877,7,-5.094,0.0924,0.0309,4.40E-06,0.213,0.738,171.723,0
02/04/2021,Intentions,212869,0.813,0.554,9,-6.631,0.0544,0.315,0,0.105,0.86,148.011,0
02/04/2021,All Around Me,136907,0.53,0.438,3,-7.564,0.0372,0.811,0,0.212,0.694,117.148,0
02/04/2021,Changes,135493,0.504,0.412,0,-7.766,0.0422,0.738,0,0.12,0.616,65.877,0
08/04/2021,Hold On,170813,0.658,0.634,1,-5.797,0.0413,0.0106,0,0.132,0.29,139.98,0
06/04/2021,Lucid Dreams,239836,0.511,0.566,6,-7.23,0.2,0.349,0,0.34,0.218,83.903,1
31/03/2021,All Girls Are The Same,165820,0.673,0.529,0,-7.226,0.306,0.0769,0.000338,0.0856,0.203,161.991,1
02/04/2021,Righteous,243357,0.707,0.622,0,-6.951,0.031,0.0397,0,0.149,0.223,142.942,1
07/04/2021,Lucid Dreams,239836,0.511,0.566,6,-7.23,0.2,0.349,0,0.34,0.218,83.903,1
09/04/2021,Wishing Well,194621,0.65,0.613,9,-6.13,0.128,0.00336,0,0.267,0.0804,149.972,1
09/04/2021,Lucid Dreams,239836,0.511,0.566,6,-7.23,0.2,0.349,0,0.34,0.218,83.903,1
02/04/2021,LA CANCIÓN,242573,0.756,0.646,7,-5.795,0.319,0.152,1.81E-05,0.108,0.429,176.088,0
02/04/2021,Ginza,171093,0.749,0.815,5,-6.381,0.083,0.228,0.00117,0.0838,0.866,102.218,0
02/04/2021,Safari,205600,0.689,0.675,0,-4.281,0.32,0.531,3.17E-06,0.115,0.604,180.077,0
02/04/2021,Amarillo,158147,0.876,0.85,1,-5.75,0.163,0.0118,0.0067,0.111,0.962,122.666,0
02/04/2021,QUE PRETENDES,222347,0.639,0.791,10,-4.443,0.254,0.0275,0,0.362,0.933,92.603,0
02/04/2021,COMO UN BEBÉ,218827,0.825,0.807,6,-5.753,0.095,0.0741,4.79E-06,0.138,0.816,103.053,0
02/04/2021,LA CANCIÓN,242573,0.756,0.646,7,-5.795,0.319,0.152,1.81E-05,0.108,0.429,176.088,0
02/04/2021,Ambiente,249253,0.789,0.736,2,-6.279,0.0896,0.136,0,0.681,0.782,81.014,0
02/04/2021,Brillo,159573,0.524,0.384,9,-10.049,0.36,0.89,0,0.0964,0.768,145.947,0
31/03/2021,Blanco,145960,0.876,0.712,9,-5.399,0.148,0.027,0.00798,0.0863,0.64,100.006,0
02/04/2021,Bonita,265933,0.774,0.873,5,-1.587,0.0418,0.0153,0.00506,0.293,0.845,96.033,0
02/04/2021,Rosa,190253,0.637,0.583,9,-5.686,0.258,0.258,8.19E-05,0.367,0.305,176.025,0
19/02/2021,Fireworks (feat. Moss Kena & The Knocks),199705,0.751,0.764,1,-5.268,0.045,0.00714,3.76E-06,0.154,0.73,118.026,0
12/02/2021,Panoramic,129837,0.832,0.645,5,-8.814,0.383,0.0941,0,0.108,0.211,165.07,1
13/01/2021,Very First Morning,194462,0.757,0.0447,11,-15.27,0.139,0.987,0.926,0.079,0.358,80.047,0
13/01/2021,Tiền Vô Như Nước,217600,0.73,0.124,7,-11.69,0.137,0.941,0.894,0.0643,0.642,75.037,0
13/01/2021,River in Vietnamese Garden,201229,0.127,0.484,10,-23.099,0.0778,0.97,0.514,0.539,0.0254,71.173,0
13/01/2021,Chúc Mừng Năm Mới,210919,0.113,0.177,1,-10.539,0.0329,0.802,0.542,0.122,0.0687,65.108,0
13/01/2021,Peach Blossom Tree,205775,0.276,0.0331,10,-19.979,0.0376,0.914,0.959,0.105,0.067,77.254,0
23/01/2021,Guardian of the Sea,148814,0.21,0.00405,1,-26.079,0.0438,0.845,0.924,0.113,0.0337,76.501,0
23/01/2021,At Sunset,212851,0.192,0.145,1,-23.367,0.0421,0.946,0.929,0.164,0.0395,113.445,0
13/01/2021,Vạn Sự Như ý,192632,0.805,0.0552,5,-13.175,0.156,0.981,0.872,0.119,0.543,80.051,0
13/01/2021,Tet Nguyen Dan,212488,0.69,0.143,10,-11.957,0.125,0.92,0.906,0.0757,0.501,81.992,0
13/01/2021,Red and Yellow,192500,0.389,0.00632,6,-12.688,0.0402,0.893,0.897,0.111,0.0735,80.211,0
13/01/2021,Longevity,207368,0.248,0.138,5,-12.283,0.0323,0.785,0.624,0.0715,0.0701,71.803,0
13/01/2021,Secret Time,199121,0.221,0.0928,4,-18.332,0.0444,0.961,0.924,0.0944,0.0399,74.187,0
12/02/2021,Free The West,192540,0.938,0.493,0,-9.531,0.325,0.0252,0,0.0952,0.501,101.012,1
16/01/2021,Heart of Nature,197843,0.243,0.28,4,-15.89,0.0428,0.00331,0.12,0.192,0.158,102.666,0
22/01/2021,An Old Fashioned Love Song,228667,0.454,0.55,10,-11.165,0.0315,0.325,0.0844,0.0899,0.803,101.297,0
09/02/2021,"Just Like Magic, It Begins",155065,0.834,0.401,1,-12.28,0.225,0.02,0.934,0.0928,0.437,87.08,0
01/01/2021,Gloria In Excelsis Deo,178118,0.539,0.0379,8,-21.27,0.0418,0.988,0.966,0.12,0.233,102.886,0
01/01/2021,O Holy Night,174798,0.57,0.074,0,-20.008,0.0436,0.941,0.896,0.0973,0.13,140.467,0
01/01/2021,Jerusalem,221252,0.518,0.111,0,-20.063,0.038,0.977,0.986,0.152,0.202,105.798,0
01/01/2021,The Twelve Days Of Christmas,209528,0.852,0.129,5,-20.218,0.075,0.983,0.915,0.0998,0.902,125.92,0
01/01/2021,I Saw Three Ships,198126,0.518,0.14,10,-18.75,0.0408,0.971,0.986,0.138,0.559,148.133,0
01/01/2021,We Three Kings,205262,0.619,0.0869,3,-19.66,0.0386,0.952,0.953,0.175,0.226,82.2,0
01/01/2021,Silent Night Holy Night,235551,0.252,0.0461,10,-23.259,0.0633,0.996,0.977,0.114,0.0737,80.101,0
01/01/2021,Little Donkey,231053,0.571,0.0891,5,-20.759,0.0424,0.948,0.949,0.143,0.356,113.485,0
05/03/2021,Feeding Time,262957,0.716,0.861,1,-8.697,0.126,0.00891,0,0.333,0.273,114.992,0
05/03/2021,Chinavirus,420000,0.805,0.748,4,-8.831,0.239,0.0556,2.65E-06,0.107,0.323,120.021,0
05/03/2021,Hollywood Military,244615,0.753,0.784,10,-7.318,0.162,0.0355,0,0.0941,0.12,104.015,0
10/03/2021,End of the year 2020,240000,0.502,0.88,2,-9.01,0.0345,0.072,0.847,0.132,0.0468,100.009,0
05/03/2021,LonelyFans,334471,0.864,0.737,0,-7.429,0.233,0.0866,0,0.113,0.857,140.006,0
03/01/2021,The Year 2020 Changed Everything in My Life,32373,0.731,0.173,5,-12.97,0.872,0.572,0,0.124,0.39,90.527,0
26/02/2021,All She Wrote,197865,0.801,0.528,7,-7.693,0.0937,0.204,1.44E-05,0.114,0.365,124.967,0
16/04/2021,Hold On,170813,0.658,0.634,1,-5.797,0.0413,0.0106,0,0.132,0.29,139.98,0
16/04/2021,Yummy,208520,0.677,0.506,9,-6.652,0.0964,0.345,0,0.118,0.497,145.843,0
16/04/2021,Intentions - Acoustic,160612,0.715,0.411,9,-6.657,0.0337,0.594,0,0.0903,0.799,73.994,0
16/04/2021,Holy,212093,0.673,0.704,6,-8.056,0.36,0.196,0,0.0898,0.372,86.919,0
16/04/2021,Love Yourself,232627,0.759,0.401,4,-8.999,0.259,0.86,0,0.299,0.576,100.126,0
16/04/2021,Anyone,190779,0.686,0.538,2,-8.026,0.0345,0.181,3.13E-06,0.113,0.584,115.884,0
16/04/2021,Turn To You (Mother's Day Dedication) - Single Version,219973,0.542,0.715,4,-6.565,0.0313,0.244,0,0.0861,0.284,107.973,0
16/04/2021,Catching Feelings,234680,0.325,0.541,3,-6.665,0.0414,0.353,0,0.35,0.363,85.169,0
16/04/2021,Love Yourself,232627,0.759,0.401,4,-8.999,0.259,0.86,0,0.299,0.576,100.126,0
16/04/2021,Love Yourself,232627,0.759,0.401,4,-8.999,0.259,0.86,0,0.299,0.576,100.126,0
19/03/2021,Over It,169700,0.747,0.83,11,-6.161,0.105,0.104,0,0.168,0.793,119.996,0
03/01/2021,Eshays,181429,0.898,0.926,9,-4.367,0.146,0.255,0,0.248,0.864,125.991,1
06/01/2021,Watchin' Me,143670,0.938,0.601,8,-7.447,0.122,0.426,0,0.124,0.762,109,0
16/04/2021,All Girls Are The Same,165820,0.673,0.529,0,-7.226,0.306,0.0769,0.000338,0.0856,0.203,161.991,1
16/04/2021,Lucid Dreams,239836,0.511,0.566,6,-7.23,0.2,0.349,0,0.34,0.218,83.903,1
16/04/2021,Hear Me Calling,189977,0.699,0.687,7,-3.997,0.106,0.308,3.63E-05,0.121,0.499,88.933,1
16/04/2021,Robbery,240527,0.708,0.69,2,-5.181,0.0442,0.348,0,0.222,0.543,79.993,1
26/02/2021,BED,178088,0.663,0.783,6,-4.585,0.0393,0.0134,0.00179,0.325,0.622,123.986,0
05/03/2021,First Time,309787,0.688,0.252,6,-8.688,0.0407,0.675,4.40E-05,0.0943,0.0757,101.049,0
16/04/2021,Morado,200667,0.881,0.696,11,-3.838,0.0797,0.136,4.06E-05,0.0927,0.781,97.002,0
16/04/2021,No Es Justo,251267,0.811,0.812,7,-4.47,0.0635,0.151,0.000362,0.152,0.689,87.98,0
16/04/2021,Azul,206373,0.842,0.828,6,-2.495,0.0696,0.101,0.00179,0.0579,0.653,94.015,0
16/04/2021,Morado,200667,0.881,0.696,11,-3.838,0.0797,0.136,4.06E-05,0.0927,0.781,97.002,0
16/04/2021,No Es Justo,251267,0.811,0.812,7,-4.47,0.0635,0.151,0.000362,0.152,0.689,87.98,0
16/04/2021,Amarillo,158147,0.876,0.85,1,-5.75,0.163,0.0118,0.0067,0.111,0.962,122.666,0
16/04/2021,Yo Te Lo Dije,220853,0.823,0.614,6,-5.809,0.069,0.0856,0,0.258,0.954,87.977,0
16/04/2021,Negro,182507,0.791,0.907,0,-2.223,0.0884,0.0132,0.211,0.245,0.828,164.107,0
16/04/2021,Sin Compromiso,189027,0.774,0.914,7,-4.739,0.159,0.193,0,0.427,0.816,98.031,0
16/04/2021,Azul,206373,0.842,0.828,6,-2.495,0.0696,0.101,0.00179,0.0579,0.653,94.015,0
16/04/2021,Morado,200667,0.881,0.696,11,-3.838,0.0797,0.136,4.06E-05,0.0927,0.781,97.002,0
16/04/2021,Amarillo,158147,0.876,0.85,1,-5.75,0.163,0.0118,0.0067,0.111,0.962,122.666,0
16/04/2021,LA CANCIÓN,242573,0.756,0.646,7,-5.795,0.319,0.152,1.81E-05,0.108,0.429,176.088,0
16/04/2021,Tranquila,199947,0.72,0.669,4,-6.244,0.207,0.0334,0,0.147,0.668,175.934,0
16/04/2021,Tranquila,199947,0.72,0.669,4,-6.244,0.207,0.0334,0,0.147,0.668,175.934,0
16/04/2021,Bobo,209600,0.799,0.896,10,-2.67,0.0937,0.107,5.11E-05,0.13,0.771,89.031,0
16/04/2021,UN PESO,277107,0.627,0.675,5,-7.125,0.212,0.125,0,0.0784,0.961,79.31,0
16/04/2021,Rojo,151147,0.652,0.595,11,-4.04,0.117,0.15,0.000106,0.0836,0.421,172.277,0
16/04/2021,Sin Compromiso,189027,0.774,0.914,7,-4.739,0.159,0.193,0,0.427,0.816,98.031,0
16/04/2021,Tranquila,199947,0.72,0.669,4,-6.244,0.207,0.0334,0,0.147,0.668,175.934,0
16/04/2021,Peligrosa,202347,0.769,0.759,6,-4.392,0.051,0.0545,0.000628,0.1,0.68,105.993,0
16/04/2021,Bonita,265933,0.774,0.873,5,-1.587,0.0418,0.0153,0.00506,0.293,0.845,96.033,0
16/04/2021,Azul,206373,0.842,0.828,6,-2.495,0.0696,0.101,0.00179,0.0579,0.653,94.015,0
16/04/2021,Azul,206373,0.842,0.828,6,-2.495,0.0696,0.101,0.00179,0.0579,0.653,94.015,0
16/04/2021,LA CANCIÓN,242573,0.756,0.646,7,-5.795,0.319,0.152,1.81E-05,0.108,0.429,176.088,0
16/04/2021,Morado,200667,0.881,0.696,11,-3.838,0.0797,0.136,4.06E-05,0.0927,0.781,97.002,0
16/04/2021,Bonita - Remix,322907,0.796,0.91,10,-0.39,0.0412,0.0107,4.43E-05,0.132,0.554,95.998,0
16/04/2021,Sigo Extrañándote,201280,0.896,0.859,11,-4.232,0.21,0.154,0.000109,0.212,0.938,93.016,0
16/04/2021,Negro,182507,0.791,0.907,0,-2.223,0.0884,0.0132,0.211,0.245,0.828,164.107,0
16/04/2021,Tu Verdad,205120,0.777,0.642,11,-6.657,0.0566,0.176,1.53E-05,0.178,0.589,115.93,0
16/04/2021,LA CANCIÓN,242573,0.756,0.646,7,-5.795,0.319,0.152,1.81E-05,0.108,0.429,176.088,0
16/04/2021,Morado,200667,0.881,0.696,11,-3.838,0.0797,0.136,4.06E-05,0.0927,0.781,97.002,0
16/04/2021,Negro,182507,0.791,0.907,0,-2.223,0.0884,0.0132,0.211,0.245,0.828,164.107,0
16/04/2021,Machika,189653,0.642,0.837,4,-3.356,0.367,0.0489,0,0.0898,0.523,211.968,0
16/04/2021,Negro,182507,0.791,0.907,0,-2.223,0.0884,0.0132,0.211,0.245,0.828,164.107,0
16/04/2021,Si Tu Novio Te Deja Sola,243560,0.717,0.46,3,-9.498,0.0711,0.521,0,0.0981,0.52,121.929,1
16/04/2021,Ginza,171093,0.749,0.815,5,-6.381,0.083,0.228,0.00117,0.0838,0.866,102.218,0
16/04/2021,Bonita,265933,0.774,0.873,5,-1.587,0.0418,0.0153,0.00506,0.293,0.845,96.033,0
16/04/2021,Sigo Extrañándote,201280,0.896,0.859,11,-4.232,0.21,0.154,0.000109,0.212,0.938,93.016,0
16/04/2021,No Es Justo,251267,0.811,0.812,7,-4.47,0.0635,0.151,0.000362,0.152,0.689,87.98,0
16/04/2021,No Es Justo,251267,0.811,0.812,7,-4.47,0.0635,0.151,0.000362,0.152,0.689,87.98,0
16/04/2021,Ay Vamos,226413,0.718,0.711,8,-5.746,0.11,0.157,5.52E-05,0.1,0.92,173.916,0
16/04/2021,Azul,206373,0.842,0.828,6,-2.495,0.0696,0.101,0.00179,0.0579,0.653,94.015,0
16/04/2021,Ahora,254907,0.81,0.784,3,-3.223,0.0622,0.0874,0.000166,0.083,0.817,88.001,0
16/04/2021,Ay Vamos,226413,0.718,0.711,8,-5.746,0.11,0.157,5.52E-05,0.1,0.92,173.916,0
16/04/2021,Yo Te Lo Dije,220853,0.823,0.614,6,-5.809,0.069,0.0856,0,0.258,0.954,87.977,0
16/04/2021,Amarillo,158147,0.876,0.85,1,-5.75,0.163,0.0118,0.0067,0.111,0.962,122.666,0
16/04/2021,Verde,142973,0.831,0.741,8,-4.281,0.0508,0.0356,0.564,0.0903,0.837,94.98,0
16/04/2021,Negro,182507,0.791,0.907,0,-2.223,0.0884,0.0132,0.211,0.245,0.828,164.107,0
16/04/2021,Ahora,254907,0.81,0.784,3,-3.223,0.0622,0.0874,0.000166,0.083,0.817,88.001,0
16/04/2021,Peligrosa,202347,0.769,0.759,6,-4.392,0.051,0.0545,0.000628,0.1,0.68,105.993,0
16/04/2021,Azul,206373,0.842,0.828,6,-2.495,0.0696,0.101,0.00179,0.0579,0.653,94.015,0
16/04/2021,Negro,182507,0.791,0.907,0,-2.223,0.0884,0.0132,0.211,0.245,0.828,164.107,0
16/04/2021,Ginza,171093,0.749,0.815,5,-6.381,0.083,0.228,0.00117,0.0838,0.866,102.218,0
16/04/2021,Azul,206373,0.842,0.828,6,-2.495,0.0696,0.101,0.00179,0.0579,0.653,94.015,0
16/04/2021,No Es Justo,251267,0.811,0.812,7,-4.47,0.0635,0.151,0.000362,0.152,0.689,87.98,0
16/04/2021,No Es Justo,251267,0.811,0.812,7,-4.47,0.0635,0.151,0.000362,0.152,0.689,87.98,0
16/04/2021,Negro,182507,0.791,0.907,0,-2.223,0.0884,0.0132,0.211,0.245,0.828,164.107,0
16/04/2021,No Es Justo,251267,0.811,0.812,7,-4.47,0.0635,0.151,0.000362,0.152,0.689,87.98,0
16/04/2021,Ahora,254907,0.81,0.784,3,-3.223,0.0622,0.0874,0.000166,0.083,0.817,88.001,0
16/04/2021,Azul,206373,0.842,0.828,6,-2.495,0.0696,0.101,0.00179,0.0579,0.653,94.015,0
16/04/2021,Morado,200667,0.881,0.696,11,-3.838,0.0797,0.136,4.06E-05,0.0927,0.781,97.002,0
16/04/2021,Morado,200667,0.881,0.696,11,-3.838,0.0797,0.136,4.06E-05,0.0927,0.781,97.002,0
16/04/2021,Rojo,151147,0.652,0.595,11,-4.04,0.117,0.15,0.000106,0.0836,0.421,172.277,0
16/04/2021,QUE PRETENDES,222347,0.639,0.791,10,-4.443,0.254,0.0275,0,0.362,0.933,92.603,0
16/04/2021,Brillo,159573,0.524,0.384,9,-10.049,0.36,0.89,0,0.0964,0.768,145.947,0
16/04/2021,Negro,182507,0.791,0.907,0,-2.223,0.0884,0.0132,0.211,0.245,0.828,164.107,0
16/04/2021,UN PESO,277107,0.627,0.675,5,-7.125,0.212,0.125,0,0.0784,0.961,79.31,0
16/04/2021,QUE PRETENDES,222347,0.639,0.791,10,-4.443,0.254,0.0275,0,0.362,0.933,92.603,0
16/04/2021,Morado,200667,0.881,0.696,11,-3.838,0.0797,0.136,4.06E-05,0.0927,0.781,97.002,0
16/04/2021,Ginza,171093,0.749,0.815,5,-6.381,0.083,0.228,0.00117,0.0838,0.866,102.218,0
16/04/2021,Si Tu Novio Te Deja Sola,243560,0.717,0.46,3,-9.498,0.0711,0.521,0,0.0981,0.52,121.929,1
16/04/2021,No Es Justo,251267,0.811,0.812,7,-4.47,0.0635,0.151,0.000362,0.152,0.689,87.98,0
16/04/2021,Bonita,265933,0.774,0.873,5,-1.587,0.0418,0.0153,0.00506,0.293,0.845,96.033,0
16/04/2021,Machika,189653,0.642,0.837,4,-3.356,0.367,0.0489,0,0.0898,0.523,211.968,0
16/04/2021,Azul,206373,0.842,0.828,6,-2.495,0.0696,0.101,0.00179,0.0579,0.653,94.015,0
16/04/2021,No Es Justo,251267,0.811,0.812,7,-4.47,0.0635,0.151,0.000362,0.152,0.689,87.98,0
16/04/2021,LA CANCIÓN,242573,0.756,0.646,7,-5.795,0.319,0.152,1.81E-05,0.108,0.429,176.088,0
16/04/2021,No Es Justo,251267,0.811,0.812,7,-4.47,0.0635,0.151,0.000362,0.152,0.689,87.98,0
16/04/2021,Ginza,171093,0.749,0.815,5,-6.381,0.083,0.228,0.00117,0.0838,0.866,102.218,0
16/04/2021,Morado,200667,0.881,0.696,11,-3.838,0.0797,0.136,4.06E-05,0.0927,0.781,97.002,0
16/04/2021,Azul,206373,0.842,0.828,6,-2.495,0.0696,0.101,0.00179,0.0579,0.653,94.015,0
16/04/2021,Ahora,254907,0.81,0.784,3,-3.223,0.0622,0.0874,0.000166,0.083,0.817,88.001,0
16/04/2021,Ay Vamos,226413,0.718,0.711,8,-5.746,0.11,0.157,5.52E-05,0.1,0.92,173.916,0
16/04/2021,UN DIA (ONE DAY),232253,0.579,0.687,6,-8.23,0.0618,0.00491,0,0.181,0.392,168.157,0
16/04/2021,Azul,206373,0.842,0.828,6,-2.495,0.0696,0.101,0.00179,0.0579,0.653,94.015,0
16/04/2021,Sigo Extrañándote,201280,0.896,0.859,11,-4.232,0.21,0.154,0.000109,0.212,0.938,93.016,0
16/04/2021,Machika,189653,0.642,0.837,4,-3.356,0.367,0.0489,0,0.0898,0.523,211.968,0
16/04/2021,Ahora,254907,0.81,0.784,3,-3.223,0.0622,0.0874,0.000166,0.083,0.817,88.001,0
16/04/2021,Yo Te Lo Dije,220853,0.823,0.614,6,-5.809,0.069,0.0856,0,0.258,0.954,87.977,0
16/04/2021,Ginza,171093,0.749,0.815,5,-6.381,0.083,0.228,0.00117,0.0838,0.866,102.218,0
16/04/2021,Mi Gente,209733,0.76,0.716,11,-6.36,0.0817,0.0223,0,0.231,0.469,105.007,0
16/04/2021,Negro,182507,0.791,0.907,0,-2.223,0.0884,0.0132,0.211,0.245,0.828,164.107,0
16/04/2021,No Es Justo,251267,0.811,0.812,7,-4.47,0.0635,0.151,0.000362,0.152,0.689,87.98,0
16/04/2021,Morado,200667,0.881,0.696,11,-3.838,0.0797,0.136,4.06E-05,0.0927,0.781,97.002,0
16/04/2021,Safari,205600,0.689,0.675,0,-4.281,0.32,0.531,3.17E-06,0.115,0.604,180.077,0
16/04/2021,Sigo Extrañándote,201280,0.896,0.859,11,-4.232,0.21,0.154,0.000109,0.212,0.938,93.016,0
16/04/2021,Rojo,151147,0.652,0.595,11,-4.04,0.117,0.15,0.000106,0.0836,0.421,172.277,0
16/04/2021,Negro,182507,0.791,0.907,0,-2.223,0.0884,0.0132,0.211,0.245,0.828,164.107,0
16/04/2021,Azul,206373,0.842,0.828,6,-2.495,0.0696,0.101,0.00179,0.0579,0.653,94.015,0
16/04/2021,Azul,206373,0.842,0.828,6,-2.495,0.0696,0.101,0.00179,0.0579,0.653,94.015,0
16/04/2021,Rojo,151147,0.652,0.595,11,-4.04,0.117,0.15,0.000106,0.0836,0.421,172.277,0
16/04/2021,Un Sueño,196053,0.717,0.821,2,-5.83,0.0608,0.0631,0,0.065,0.569,96.033,0
16/04/2021,Ginza,171093,0.749,0.815,5,-6.381,0.083,0.228,0.00117,0.0838,0.866,102.218,0
16/04/2021,Mi Gente,209733,0.76,0.716,11,-6.36,0.0817,0.0223,0,0.231,0.469,105.007,0
16/04/2021,Bonita,265933,0.774,0.873,5,-1.587,0.0418,0.0153,0.00506,0.293,0.845,96.033,0
16/04/2021,No Es Justo,251267,0.811,0.812,7,-4.47,0.0635,0.151,0.000362,0.152,0.689,87.98,0
16/04/2021,Machika,189653,0.642,0.837,4,-3.356,0.367,0.0489,0,0.0898,0.523,211.968,0
16/04/2021,Tranquila,199947,0.72,0.669,4,-6.244,0.207,0.0334,0,0.147,0.668,175.934,0
16/04/2021,Morado,200667,0.881,0.696,11,-3.838,0.0797,0.136,4.06E-05,0.0927,0.781,97.002,0
16/04/2021,UN DIA (ONE DAY),232253,0.579,0.687,6,-8.23,0.0618,0.00491,0,0.181,0.392,168.157,0
16/04/2021,No Es Justo,251267,0.811,0.812,7,-4.47,0.0635,0.151,0.000362,0.152,0.689,87.98,0
16/04/2021,Amarillo,158147,0.876,0.85,1,-5.75,0.163,0.0118,0.0067,0.111,0.962,122.666,0
16/04/2021,Ahora,254907,0.81,0.784,3,-3.223,0.0622,0.0874,0.000166,0.083,0.817,88.001,0
16/04/2021,Ahora,254907,0.81,0.784,3,-3.223,0.0622,0.0874,0.000166,0.083,0.817,88.001,0
16/04/2021,Tranquila,199947,0.72,0.669,4,-6.244,0.207,0.0334,0,0.147,0.668,175.934,0
16/04/2021,Tranquila,199947,0.72,0.669,4,-6.244,0.207,0.0334,0,0.147,0.668,175.934,0
16/04/2021,Sin Compromiso,189027,0.774,0.914,7,-4.739,0.159,0.193,0,0.427,0.816,98.031,0
16/04/2021,Rojo,151147,0.652,0.595,11,-4.04,0.117,0.15,0.000106,0.0836,0.421,172.277,0
16/04/2021,Sigo Extrañándote,201280,0.896,0.859,11,-4.232,0.21,0.154,0.000109,0.212,0.938,93.016,0
16/04/2021,Ginza,171093,0.749,0.815,5,-6.381,0.083,0.228,0.00117,0.0838,0.866,102.218,0
16/04/2021,Bonita - Remix,322907,0.796,0.91,10,-0.39,0.0412,0.0107,4.43E-05,0.132,0.554,95.998,0
16/04/2021,Sin Compromiso,189027,0.774,0.914,7,-4.739,0.159,0.193,0,0.427,0.816,98.031,0
16/04/2021,UN PESO,277107,0.627,0.675,5,-7.125,0.212,0.125,0,0.0784,0.961,79.31,0
16/04/2021,Ahora,254907,0.81,0.784,3,-3.223,0.0622,0.0874,0.000166,0.083,0.817,88.001,0
16/04/2021,Negro,182507,0.791,0.907,0,-2.223,0.0884,0.0132,0.211,0.245,0.828,164.107,0
16/04/2021,Pierde Los Modales,201200,0.675,0.768,11,-3.467,0.26,0.229,0,0.117,0.591,180.053,0
16/04/2021,Sigo Extrañándote,201280,0.896,0.859,11,-4.232,0.21,0.154,0.000109,0.212,0.938,93.016,0
16/04/2021,Azul,206373,0.842,0.828,6,-2.495,0.0696,0.101,0.00179,0.0579,0.653,94.015,0
16/04/2021,Reggaeton,158800,0.747,0.74,4,-4.325,0.191,0.0165,9.94E-05,0.101,0.552,176.062,0
05/03/2021,Spend,140124,0.784,0.436,5,-13.941,0.442,0.466,0.000436,0.104,0.602,125.97,1
22/01/2021,Tokyo (Year in Review 2020),215935,0.496,0.993,5,-6.802,0.073,0.000189,0.0551,0.0861,0.103,128.939,0
22/01/2021,Everything (Year in Review 2020),187505,0.706,0.647,1,-11.636,0.0417,0.167,0.869,0.195,0.139,125.342,0
22/01/2021,Tarantia (Year in Review 2020),168786,0.496,0.862,7,-11.167,0.0442,0.000307,0.941,0.274,0.206,125.132,0
22/01/2021,Ariel (Year in Review 2020),211619,0.627,0.924,10,-10.944,0.0448,0.0215,0.914,0.206,0.0361,127.104,0
22/01/2021,Rave Daze (Year in Review 2020),180916,0.297,0.954,8,-12.088,0.0619,0.00471,0.756,0.0983,0.0921,129.941,0
22/01/2021,The Hierophant (Year in Review 2020),92062,0.579,0.919,0,-9.087,0.0569,0.00841,0.916,0.112,0.645,125.119,0
22/01/2021,The Gate (Year in Review 2020),151489,0.54,0.892,6,-10.15,0.0469,0.00155,0.969,0.0766,0.0723,126.733,0
22/01/2021,Air (Year in Review 2020) - Dylhen Remix,138098,0.509,0.871,4,-10.536,0.0442,0.000996,0.472,0.133,0.0394,125.131,0
22/01/2021,No Time to Wait (Year in Review 2020),150577,0.604,0.915,10,-10.151,0.0428,9.48E-05,0.904,0.116,0.315,127.466,0
22/01/2021,1 AM in Paris (Year in Review 2020),179998,0.573,0.814,6,-9.899,0.037,0.00224,0.88,0.173,0.125,127.978,0
27/01/2021,Si Es Trucho Es Trucho,337842,0.791,0.774,11,-9.436,0.115,0.0457,0.00147,0.57,0.857,123.019,1
04/03/2021,Aser un Dos para Dormir,60585,0.768,0.862,7,-5.697,0.35,0.227,0,0.342,0.973,121.334,1
05/01/2021,No Hay Nada,97751,0.754,0.536,2,-7.699,0.03,0.677,0.000475,0.256,0.965,114.998,0
19/01/2021,Danzando,90006,0.437,0.343,4,-11.452,0.0364,0.741,0.0314,0.4,0.455,124.975,0
18/03/2021,Se Quillan,67442,0.66,0.205,6,-26.685,0.119,0.281,0.256,0.211,0.511,129.946,1
29/01/2021,Tiguere,213642,0.794,0.704,1,-7.361,0.277,0.279,0.000763,0.132,0.624,86.466,1
30/01/2021,Dejenme,80568,0.788,0.728,8,-7.267,0.123,0.183,0,0.0289,0.778,119.039,1
19/02/2021,Caso Bugatti,197541,0.835,0.841,2,-5.23,0.297,0.154,0,0.589,0.255,143.976,0
26/02/2021,NO CALIBRAN,158537,0.939,0.732,9,-2.988,0.241,0.011,0.0178,0.0359,0.673,120.057,1
